day,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2022-12-17,-0.20272508042694418,0.9764740783388739,0.034252088700469877,1.038456331106564,19.0
2022-12-18,-0.16099141876755027,0.965102158540495,-0.11993275279529166,0.8189470320801948,29.0
2022-12-19,-0.33576553081046084,1.0032283868980294,-0.045725180780785746,0.8702610906816772,68.0
2022-12-20,0.016212333616090754,0.8161599246026335,0.03761904922841356,1.035908206972346,41.0
2022-12-21,-0.3613446691178313,0.8039653519777287,0.36787984451259537,1.2051291039619394,15.0
2022-12-22,0.2236514483699513,0.9069316388374371,-0.1352230079875832,0.7914775975746968,19.0
2022-12-23,0.44306661608042297,1.0123655989234808,-0.25623624734704314,0.5049018089549592,21.0
2022-12-24,-0.10811941807313911,0.9967069605388498,0.8942538704934343,1.780878974461247,23.0
2022-12-25,-0.11978174289196414,0.9750950822739025,0.1767406029523683,1.1142113413323542,12.0
2022-12-26,-0.0004346116949206412,1.0278173551617924,-0.1316742916154028,0.9795904203208918,17.0
2022-12-27,0.033903406555581855,1.0033046664864615,0.1361215505403633,1.1373008055133471,29.0
2022-12-28,0.2061764231740922,1.1793336142376247,-0.5250230251547394,0.1581229342831625,25.0
2022-12-29,0.968425102905455,0.9867174615396159,-0.5033703894350271,0.10518323644404096,6.0
2022-12-30,0.09545011622286984,0.9425642892395096,0.4787746424239823,1.383670961217417,14.0
2022-12-31,-0.26343860116309875,0.6079160351745523,0.14023648928368326,1.009426768862966,9.0
2023-01-01,0.34608961108492,0.8325378585158292,-0.32704298952507943,0.4780991996120409,14.0
2023-01-02,0.023641077303589997,0.951249175836913,-0.24114921674561007,0.6274290462390911,17.0
2023-01-03,-0.161196752666352,0.6243381426606924,0.0935649148971547,0.9181674381942432,23.0
2023-01-04,-0.007652745075848627,1.4024749474787066,-0.15559841438100816,0.929645367282743,30.0
2023-01-05,0.25422679527590447,1.3665213592579684,-0.05413738853920089,0.7247974840232985,17.0
2023-01-06,0.10143921142761622,1.0284506243199152,0.5420715522221352,1.431851722776055,17.0
2023-01-07,0.19855592520805984,0.8195132734210112,0.13600229755934815,0.837402085660442,24.0
2023-01-08,0.0025228892240357795,1.022126429853456,0.39795417111969383,1.2764863147255963,26.0
2023-01-09,0.013529731070467411,1.046793977682014,0.1322874214624847,1.1771519748935606,19.0
2023-01-10,0.09683920732696914,0.7605449719898547,-0.057368218311662306,0.7003419808334116,26.0
2023-01-11,0.21526053987889185,0.7850214066461777,-0.45419756476582074,0.21089417748643371,9.0
2023-01-12,0.09203467446054425,0.9883416760940954,-0.1897118472279659,0.7139904123283447,32.0
2023-01-13,0.06361738506435871,0.8816585354244725,-0.028902171576687317,0.9852922193733021,33.0
2023-01-14,-0.15284527687997781,0.7637071008308847,-0.126903774827211,0.8242579437269145,46.0
2023-01-15,-0.39882632205779883,0.7553279258124438,-0.24669695581727927,0.7001432649007701,17.0
2023-01-16,0.08768914102140295,0.9577154888571394,0.2551747099016118,1.1064021776553108,17.0
2023-01-17,-0.2007035890185119,1.054138268220797,0.055707386332396,0.9888967512625355,25.0
2023-01-18,0.18668688082381166,0.7652205124640282,-0.07777589158144241,1.025536418784234,22.0
2023-01-19,-0.10500650921637558,0.8403817091122908,-0.3591728862927445,0.5985811203030559,22.0
2023-01-20,-0.20139427150522282,0.818288478529245,0.1109334519959399,1.2323519913970589,34.0
2023-01-21,0.2927048192625485,1.1594870647245323,0.221223363667595,1.0449901448756296,18.0
2023-01-22,0.27333356147264953,1.3262425525626154,-0.19860435800924453,0.6417382528028143,35.0
2023-01-23,-0.5536775435353238,1.3028520699812756,-0.03480153414472141,0.876943025389008,19.0
2023-01-24,-0.03716804033970634,0.9235832631757888,-0.3853149337295836,0.32263968223583883,20.0
2023-01-25,-0.18536644850929293,0.9021611008577898,-0.41171077075733614,0.28169239417276226,10.0
2023-01-26,-0.5335659426900599,1.0035182506669436,0.009632948967771959,0.9144788652604251,16.0
2023-01-27,-0.12390757076746375,1.048216357363981,0.0069806867969642375,1.5054993445460183,25.0
2023-01-28,-0.30141263008114466,0.8511411170430425,-0.09740653948444059,0.9859393730085464,14.0
2023-01-29,0.35426326040466855,0.6647242574913457,-0.3121040652787564,0.6122758450583821,9.0
2023-01-30,0.01391479725289149,0.500328524550204,-0.257531040337078,0.8378796227047087,13.0
2023-01-31,0.07717382685742782,1.1096935471931844,-0.04540920675387546,0.9207096868931627,19.0
2023-02-01,-0.43514017674023314,0.9406390240514025,-0.08048536158283207,0.7166170809768357,15.0
2023-02-02,-0.3020844385055131,0.8803258599588022,-0.4637001036533903,0.22625414455593246,12.0
2023-02-03,0.26466856175596426,1.0401501813217318,-0.009526521214092702,0.8189054140486131,32.0
2023-02-04,0.3139637002854719,0.6020798959933394,0.2765644880956519,1.417855006277407,9.0
2023-02-05,-0.12494207121873573,1.1238854599813444,0.14304022187699234,0.9757293018772065,21.0
2023-02-06,-0.2703188640005058,0.7937316650554138,0.07873504806881867,0.9620824029774185,15.0
2023-02-07,-0.030149112619943998,1.1241135603766506,0.3115380029361528,1.406369490751883,20.0
2023-02-08,0.3874815066333727,0.6233381914414233,0.6554541203661015,1.6080977492751394,13.0
2023-02-09,0.014063622773845121,1.052591198177352,-0.3047237206611936,0.6060213849042532,8.0
2023-02-10,0.7019674827059378,1.0395804845666283,-0.09204569329849874,0.8240566354338644,10.0
2023-02-11,-0.05922314921666842,0.8977688291928595,-0.22970734560014622,0.629657443602333,20.0
2023-02-12,0.13783017914715387,0.9211072042815548,-0.0193258475368795,1.0217109448314408,14.0
2023-02-13,0.06995751546950911,0.59802236853416,0.06742580857960914,1.017711472840371,13.0
2023-02-14,0.5981264039237354,0.7964403819918666,-0.4804013351687441,0.118668484763751,10.0
2023-02-15,-0.1061435123054873,0.7814529887354278,0.06746273557658605,1.1587925681074533,9.0
2023-02-16,-0.2069952136914388,0.8848565863466611,-0.23010987251490472,0.6896718968740816,22.0
2023-02-17,-0.31494860497053745,0.8774400777002623,-0.17335650847149053,0.7233305954036484,16.0
2023-02-18,-0.06240787841446731,0.5472093147058358,0.5973004313336621,1.5262925291256175,17.0
2023-02-19,-0.05461050314747915,0.6866815974899633,-0.12621646208745912,0.9687401051545421,15.0
2023-02-20,0.2755944043662151,1.0087544708076472,0.0006166567063319717,0.8800924993094377,28.0
2023-02-21,0.18705420556112443,0.7004172707213994,0.2590383538123615,0.9516731431203314,25.0
2023-02-22,0.020146446942605267,0.7024793617777867,0.1524022280681257,1.0057570350459168,21.0
2023-02-23,-0.6793313589979184,1.3721199352861475,0.25557244245734295,1.351641766130418,15.0
2023-02-24,-0.20288058252650654,1.0127946950321676,-0.34989583062994095,0.37428008679377117,22.0
2023-02-25,-0.20945981878828088,1.044554979746426,-0.24493588697150692,0.7004817002902313,32.0
2023-02-26,-0.04960234803241014,0.9992179024905337,-0.13147815898406923,0.9173140029860654,36.0
2023-02-27,0.06882406527938359,1.0895894439836262,0.18461982627230886,1.084538452293436,45.0
2023-02-28,-0.1783807882365034,0.9586871041601369,0.5523047034108007,1.369879056358517,20.0
2023-03-01,0.04838182337944236,0.6346847528277669,0.17029564759987817,1.1131590545362635,28.0
2023-03-02,0.19414933107810323,0.9847377498647604,0.385681501007514,1.5376345083250802,31.0
2023-03-03,-0.2494647849555746,0.8625919512271673,-0.12981502811931264,0.7355302783109812,17.0
2023-03-04,0.1246981770390908,1.0417297690001495,-0.13519559169308776,0.6286588564093145,9.0
2023-03-05,-0.23721726809914412,1.0439856565383936,0.00044148832710755624,1.2527590125081336,18.0
2023-03-06,-0.06800649658863249,0.8119224054433376,-0.007324480585001683,0.8226605154351864,25.0
2023-03-07,-0.11947140459610593,0.7558021859311022,-0.1583328051627916,0.834099783962804,19.0
2023-03-08,-0.23645160258363185,0.837364467871923,-0.05215957166269406,0.8285019096890991,21.0
2023-03-09,0.29135816113793517,0.9449162808089988,0.27197597500663534,1.0668269329836628,17.0
2023-03-10,-0.24043427769713654,0.9441772818625795,0.16507839552825126,1.2875945191603035,42.0
2023-03-11,-0.5413216179762687,0.8311525434864543,-0.08340234527348822,0.8231451288997679,14.0
2023-03-12,0.11154513409603214,0.9906156751842782,-0.25675664734896037,0.6071040930430843,23.0
2023-03-13,0.038571218341050886,1.5823702949009344,-0.16979131285634794,0.7436704514703545,23.0
2023-03-14,0.048676031602159824,1.0971796402352716,-0.016634067081204053,0.9954638573282756,16.0
2023-03-15,0.13996463723490157,1.1231310242940384,-0.18926405598941007,0.8110855623050284,20.0
2023-03-16,0.21694934839551072,0.8686846161252257,0.3490577805704833,1.2492392246649897,9.0
2023-03-17,0.6357539861477984,0.8995614933795861,0.11368128446107884,1.0699935303147796,13.0
2023-03-18,-0.5867555404149353,1.1963408079044628,0.0349387571691982,0.9994186146203111,14.0
2023-03-19,0.6987867569814349,1.0104356097699871,0.15296716864818355,1.2177191336787763,11.0
2023-03-20,0.4847016418824884,0.988998647712973,-0.26567533519012276,0.4165147191775722,21.0
2023-03-21,-0.14131995216728463,0.6371665422963912,0.4646843090922512,1.3422670251384436,32.0
2023-03-22,0.03620485646436038,1.3400383858736826,0.1278302351056365,1.0340709253216598,18.0
2023-03-23,-0.03579820703662626,0.7945776822594642,-0.1857516970957145,0.7943840652826446,24.0
2023-03-24,0.20973717373932266,0.6845213071078826,-0.02077655156485585,0.8204060457119207,21.0
2023-03-25,-0.3689929186500648,0.8400420688476793,-0.0751511746836046,0.7632656641271404,21.0
2023-03-26,-0.349807508495513,0.7200927859224548,-0.14727970557631154,0.8848650074138514,25.0
2023-03-27,-0.2642545750154263,1.0031432590903053,-0.02978909838959109,0.881182420066814,35.0
2023-03-28,0.8926165507563624,0.9382616650259277,-0.07164025356704318,1.031950640483028,5.0
2023-03-29,0.05174052178136429,0.8725689842882395,-0.04530531073931397,1.0518676032443934,19.0
2023-03-30,0.0991762111716564,0.9653131744247122,0.3960700526506933,1.4392770674889739,30.0
2023-03-31,-0.12669967117875655,0.7391615481436935,0.31529740942506657,1.3415571680981875,14.0
2023-04-01,-0.2321866964345967,0.8206914079144834,-0.3170279681718567,0.4447491628988463,11.0
2023-04-02,-0.7335640411083498,0.8332929519222448,-0.07830785737288601,0.7997857399656032,16.0
2023-04-03,-0.019286447363734232,0.4671166905699316,-0.07524828754939324,0.8442053520248095,24.0
2023-04-04,-0.009182871593801581,0.843183229187132,-0.3085388557739986,0.5894056348204408,12.0
2023-04-05,-0.04944072509585889,0.3704953509316016,0.14630048271365806,1.038615139526066,17.0
2023-04-06,0.5406609732759639,0.837642413798288,-0.42653800736536723,0.262544777683965,11.0
2023-04-07,0.4815095517401206,0.8410429070991718,-0.1397740355667329,0.6748008346539731,17.0
2023-04-08,-0.2486544503136895,0.1587454679051484,0.39565019175728766,1.2943682986805627,2.0
2023-04-09,0.4331810202517423,0.49831137631858086,0.3214621507225504,1.347747932170815,5.0
2023-04-10,0.33091027490127944,0.7903377523221614,0.45972704337683395,1.043103362214903,5.0
2023-04-11,-0.19370963218267467,0.7818945746690708,-0.0936787825846778,0.764573510766097,21.0
2023-04-12,-0.06334941932622833,1.0603601819730268,0.11830554431297073,1.0450269120696323,18.0
2023-04-13,-0.36136224859720323,1.309248489838074,-0.05295376151114099,0.7853815334836606,20.0
2023-04-14,0.09546792038666602,0.6047097411720361,0.18483755174434313,1.4196330394598322,22.0
2023-04-15,0.4087479521286219,1.3448244122432416,0.2568634579729832,0.968978366403887,12.0
2023-04-16,-0.4853901989247575,1.0997191923625598,0.12009540306079354,0.8331157851202431,10.0
2023-04-17,-0.10088854812927618,0.738151094964692,-0.3141301171859859,0.523518774721009,19.0
2023-04-18,-0.6623889368841728,0.8129973939219844,-0.12756495438714716,0.6592334917276985,8.0
2023-04-19,0.20784572686410263,1.3224889954136652,0.02572549567626044,0.9026048247581356,17.0
2023-04-20,0.027435477720696263,1.105728663154293,0.448089043135873,1.6047833249584391,25.0
2023-04-21,0.23823445831336276,0.9959222721974841,-0.299332576978774,0.51119422321368,18.0
2023-04-22,0.020202428618304912,0.8524536861425959,-0.08932925348866896,0.6332044323655255,20.0
2023-04-23,0.45703031399558475,0.6419683943070182,0.6768219812677415,1.3348429478084922,12.0
2023-04-24,-0.41656498027941347,1.1102605911531958,0.4085191733759005,1.0958565850214201,10.0
2023-04-25,-0.08632564535675084,1.1408350199890671,0.1760449243763391,0.94517045862605,21.0
2023-04-26,0.2191770846703626,1.041081575602062,0.3292903461196745,1.5536260085853801,13.0
2023-04-27,0.46913926826261554,0.9150251068167267,-0.04229334417082034,0.8752005470814421,26.0
2023-04-28,-0.09361095821199414,1.0596919338252688,-0.3145335715109028,0.48201217403687935,17.0
2023-04-29,-0.011180022840218701,0.7096655671417414,0.18964667971058605,1.3103301152481355,9.0
2023-04-30,0.19639371132929667,0.9406734053851745,0.5708456326492032,1.6364578709402249,8.0
2023-05-01,0.1104681450501308,0.7933665931621606,-0.1162063023124723,0.8671157687532386,14.0
2023-05-02,0.015346159367775197,1.0585722258910155,-0.042052197406993806,0.8519996796378597,16.0
2023-05-03,0.3373127868024666,0.9720152067373288,0.12768300102866292,0.9099614693499125,12.0
2023-05-04,0.0994765684273716,0.6668100037981715,0.03503369153240662,1.0003404939844052,17.0
2023-05-05,-0.22405028528805718,0.8942654364040881,-0.2779049031093711,0.6008449930274439,29.0
2023-05-06,-0.09809402892273734,0.8436488427201774,-0.38729667101153026,0.4149819306448464,14.0
2023-05-07,0.349973756974318,0.7115239407987941,-0.12685323831306514,0.8947260341492256,24.0
2023-05-08,-0.0421912138248969,0.7852217431298482,0.037475808160140935,0.8177386105327267,17.0
2023-05-09,0.251324995850026,0.8743858824732218,-0.02953372015029801,0.9296836703123091,16.0
2023-05-10,-0.1533728926740462,0.956125522696468,-0.11003926215364729,0.958020098540477,24.0
2023-05-11,-0.4203029418372162,0.8726343975376853,0.10027184993547265,0.9451413650591963,14.0
2023-05-12,0.23632508670474645,0.7853952944147631,-0.32977944678281906,0.3876108466271867,18.0
2023-05-13,0.28913729663603543,1.2365897150957497,-0.20832342478633178,0.5371339389160326,16.0
2023-05-14,-0.37119791127159657,1.0425804318554865,0.10682739854302725,1.1907645693379922,3.0
2023-05-15,0.13465621161753666,0.5741383234157443,-0.41351230383148996,0.17431232893276297,10.0
2023-05-16,0.0029859284522766793,0.7680056932822271,-0.1563447968238155,0.7238693214666881,21.0
2023-05-17,0.10743583471243702,0.7690171803886532,-0.1165297758141357,0.7917379517158706,14.0
2023-05-18,-0.3174690025951757,1.0772208341900198,-0.18063562160542013,0.586796316682494,13.0
2023-05-19,0.17503594108525494,0.9077746873959418,-0.1041709580538196,0.8849656499215879,32.0
2023-05-20,0.5819827074666655,0.8991459489307817,-0.21252403977397086,0.7109758271626236,23.0
2023-05-21,-0.012112807018194983,0.8687321396425091,-0.1150146122206495,0.7348821641256119,19.0
2023-05-22,-0.16995945449169902,0.712011575798339,-0.28626685390317613,0.6485908002487973,27.0
2023-05-23,0.07676064690216193,0.8852207736458334,-0.11273067890048802,0.7674982501785976,26.0
2023-05-24,0.02644421752414361,1.3163038300784455,-0.24721477550368892,0.6118383440862284,8.0
2023-05-25,-0.06665639421119339,0.8700726456315113,0.33567240682044414,0.8350316336637759,9.0
2023-05-26,0.021322057526349164,0.8427779419374042,0.28471874285431215,1.285478547824283,23.0
2023-05-27,0.33185609418593237,0.9263268172633184,0.35771618466515653,1.5592814983298362,10.0
2023-05-28,0.0324433363287158,1.033872475355714,-0.0310060625338293,0.5969108897706865,15.0
2023-05-29,0.19339549781854956,0.38838010222791275,-0.52491035986753,0.04122115959302235,5.0
2023-05-30,0.18346911243378286,1.0016735492142135,0.5573562872412114,1.6609452502752058,30.0
2023-05-31,0.38907408197883137,0.9750277036930108,0.3247622117005207,1.3329302799709999,12.0
2023-06-01,0.3903404325393087,0.5030585773442035,0.14587046672890386,1.5838690954935761,5.0
2023-06-02,0.2663071202474013,0.7137230626375626,0.25337142018220776,1.1085090922154104,27.0
2023-06-03,0.6894881890000327,1.0757015566805572,0.5808003753383576,1.4458807579678705,7.0
2023-06-04,0.26949852351450754,0.7879920589991745,-0.3482254247296987,0.39714194207844594,4.0
2023-06-05,0.4087285338026267,0.7058715724591735,-0.20402559838890372,0.5131907594492059,10.0
2023-06-06,-0.4386952460200621,0.5298552776907356,-0.09530054475470665,0.6716954576134769,13.0
2023-06-07,0.02090721744002514,1.0424649223261737,-0.35718911215881705,0.3934523335454931,19.0
2023-06-08,-0.39600663080941206,0.8058811253716555,0.029930481503527572,0.9282275827984258,22.0
2023-06-09,0.01740710446716069,0.9168132520827801,0.0453203690141706,1.1836332549729411,32.0
2023-06-10,0.18665821118326495,1.3887846859503379,-0.14716056758990118,0.7792616952906571,19.0
2023-06-11,0.3012353382366657,0.5431600722578356,0.19198326498373897,1.1972727510930339,9.0
2023-06-12,-0.30997871546413425,0.9556477019643115,-0.33870303715378247,0.549880052535994,8.0
2023-06-13,0.055566566834499925,0.7066157550987776,0.03459783674564729,1.2175099045765154,16.0
2023-06-14,0.07602320284431935,0.4918403616599284,-0.32773101457149045,0.6005640986424893,13.0
2023-06-15,-0.2518419095303239,0.9437376198203439,-0.0018883224787668894,1.1297597281201266,19.0
2023-06-16,0.056962276581571464,0.7065429742684965,-0.011653959080909836,0.7982801058217195,11.0
2023-06-17,-0.11751246779486409,0.37272780429070246,0.27416400177654215,0.9740119759166492,8.0
2023-06-18,0.18360422730651174,0.37587986893096215,-0.050946329637608034,0.6364828311594575,6.0
2023-06-19,0.04754752353778694,0.8687121791882112,0.04493654071326232,0.9667255102190468,38.0
2023-06-20,-0.289802209695438,0.8996813983202152,0.13020628282599966,0.9705319112321816,18.0
2023-06-21,-0.19362061075238954,0.9992434551355192,-0.3551786817349257,0.53679943593351,36.0
2023-06-22,-0.3519462292403954,0.9693193667887635,-0.048796866528191575,0.8838247988926885,46.0
2023-06-23,-0.08447945690980115,0.8218883321631792,-0.16439889440581898,1.0963793208711248,26.0
2023-06-24,0.05484861613132764,1.7136137577001476,-0.25138213450464936,0.7250873846591008,19.0
2023-06-25,-0.061415689344652864,1.0038295419597525,-0.15729262855691253,0.6839047776206719,7.0
2023-06-26,0.24059708945166403,0.9210797099570439,-0.27668453487101735,0.47229572051138624,19.0
2023-06-27,0.10962699949790339,0.3870799551580998,-0.05461696755831856,1.0704662179705602,13.0
2023-06-28,0.07061996196302536,1.1268477438530367,0.6548523471256998,1.493979048189315,7.0
2023-06-29,-0.2423996768896374,1.159655321144679,0.08636355285199883,1.240165979083808,20.0
2023-06-30,0.037041254854672516,0.7948843354385493,-0.3411368483684161,0.36360441183893544,14.0
2023-07-01,0.47644354432041586,0.5014114030061624,0.5811879165718158,1.5699459097985586,2.0
2023-07-02,-0.049404241020173476,0.28540779386536047,-0.1151681705199567,0.7892416054058937,8.0
2023-07-03,-0.022751763921990107,0.9704141199209511,-0.22628443967594203,0.7802424842585656,7.0
2023-07-04,0.0938961106898512,1.134751285556385,-0.2558765040704647,0.5032564901013138,34.0
2023-07-05,-0.831011149288586,0.8849526556178678,-0.2454652786397228,0.4835313277187854,28.0
2023-07-06,0.2940287949453329,0.8844202583060709,0.014357103031484113,0.9502796101666364,23.0
2023-07-07,0.6886340630727424,1.3827397620841466,-0.43197883407265764,0.34384360389981733,15.0
2023-07-08,0.07651542441567305,0.8129344777471292,-0.4443979064122453,0.1518218362487726,10.0
2023-07-09,1.0241959969773922,1.8229162209865517,-0.44673857917437754,0.11052569382265102,9.0
2023-07-10,0.10920563865109809,0.9141043063579902,0.35690710130573844,1.3354586920239198,13.0
2023-07-11,0.1309241789762816,0.5270520418547039,-0.4198870317929648,0.1510724012888921,10.0
2023-07-12,-0.5251971315747953,1.0141339853387996,0.18050826354001687,1.1906711142592663,8.0
2023-07-13,0.22145809162996977,0.716878932463565,-0.13567133189523783,0.8071482056009438,16.0
